t,ax,ay,az,vl,vm,vn
30289.0,0.0261,-0.0009,1.0122,3.9062,-4.2114,-2.1973
30299.0,0.0261,-0.0002,1.0126,4.0283,-4.0894,-2.1362
30309.0,0.026,0.0005,1.0117,3.9673,-4.0894,-2.1973
30319.0,0.0265,-0.0007,1.0122,3.9673,-4.0894,-2.1973
30328.0,0.0271,-0.0004,1.0115,3.9062,-4.0894,-2.1973
30338.0,0.0266,-0.0006,1.0135,3.9673,-4.0283,-2.1362
30348.0,0.027,0.0004,1.0112,4.0283,-3.9673,-2.1973
30358.0,0.0271,0.0009,1.0116,3.9673,-4.0283,-2.1362
30367.0,0.0266,0.0,1.012,3.9673,-4.0894,-2.1362
30377.0,0.0271,-0.0009,1.0127,3.9673,-4.1504,-2.1362
30387.0,0.0266,-0.0009,1.0129,3.9062,-4.1504,-2.1362
30397.0,0.0271,-0.0006,1.012,3.9673,-4.1504,-2.1362
30406.0,0.027,-0.0013,1.0104,4.0894,-4.2114,-2.1973
30416.0,0.0254,-0.0011,1.0127,3.9673,-4.0894,-2.1362
30426.0,0.0254,-0.0006,1.0128,3.9673,-3.9673,-2.0752
30436.0,0.0254,-0.0005,1.0134,3.9062,-3.9062,-2.0752
30445.0,0.0278,-0.001,1.0115,3.9673,-4.1504,-2.1362
30455.0,0.1136,0.0428,1.0133,3.9062,-4.1504,-2.5024
30465.0,0.1306,0.0643,1.0083,4.0283,-4.1504,-5.6152
30474.0,-0.0068,-0.0204,1.0142,3.9673,-4.0283,-9.3384
30484.0,0.0354,0.0114,1.0118,3.9062,-4.2114,-9.2163
30494.0,0.0372,0.0118,1.0116,3.7231,-4.3335,-7.8735
30504.0,0.0303,-0.0043,1.0122,3.8452,-4.2725,-6.958
30513.0,0.042,0.0165,1.0111,3.9062,-4.2114,-7.7515
30523.0,0.032,0.0079,1.0123,3.9062,-4.2114,-8.1177
30533.0,0.0397,0.0114,1.0116,3.7842,-4.1504,-7.8125
30542.0,0.0465,0.0251,1.0121,3.7231,-4.2114,-8.0566
30552.0,0.0455,0.0243,1.0135,3.7842,-4.2114,-7.9956
30562.0,0.0472,0.0228,1.0099,3.7842,-4.2725,-7.9956
30571.0,0.0518,0.0226,1.0101,3.7842,-4.2725,-7.3853
30581.0,0.04,0.015,1.0117,3.9062,-4.3945,-7.5073
30591.0,0.0513,0.0228,1.0101,3.9062,-4.3335,-7.1411
30600.0,0.0278,0.0016,1.0112,3.9062,-4.2114,-7.2632
30610.0,0.0359,0.0055,1.011,3.8452,-4.1504,-7.3853
30620.0,0.0323,-0.0009,1.0114,3.9062,-4.2114,-7.2021
30630.0,0.0299,0.0138,1.0118,3.9062,-4.2114,-6.7139
30640.0,0.0255,0.0039,1.0112,4.0283,-4.3945,-6.2256
30649.0,0.024,0.0052,1.0125,3.9062,-4.4556,-5.3101
30659.0,0.0482,0.0277,1.0121,3.8452,-4.3945,-4.1504
30669.0,0.0507,0.027,1.0116,3.8452,-4.4556,-4.0894
30678.0,0.0541,0.0284,1.0138,3.7842,-4.3335,-4.8218
30688.0,0.0522,0.0282,1.0116,3.8452,-4.3945,-4.8828
30698.0,0.0381,0.0093,1.0122,3.8452,-4.3335,-3.7842
30707.0,0.0513,0.0211,1.0074,4.0283,-4.2725,-3.2959
30717.0,0.0475,0.0149,1.0079,3.9673,-4.2725,-3.2959
30727.0,0.0532,0.021,1.0137,3.9062,-4.1504,-3.7842
30737.0,0.0417,0.0247,1.011,3.7842,-4.1504,-4.2114
30746.0,0.036,0.0165,1.0125,3.8452,-4.2114,-4.0283
30756.0,0.0457,0.0176,1.0109,3.7842,-4.2114,-3.418
30766.0,0.0272,-0.0028,1.0128,3.9062,-4.2725,-2.9297
30776.0,0.0573,-0.0028,1.011,4.0283,-4.2725,-3.2349
30785.0,0.0426,-0.007,1.0114,3.9673,-4.1504,-4.2114
30795.0,0.0564,0.0035,1.0115,3.9673,-4.2725,-5.127
30805.0,0.041,0.004,1.0099,3.9673,-4.1504,-5.6763
30814.0,0.0497,0.0209,1.0095,3.9062,-4.1504,-5.7983
30824.0,0.0537,0.0306,1.0116,3.9062,-4.0894,-5.3711
30834.0,0.0511,0.0302,1.0105,4.0283,-4.1504,-5.3101
30844.0,0.0479,0.0367,1.01,3.9062,-4.0894,-4.8828
30853.0,0.0365,0.0231,1.0122,3.8452,-4.2114,-4.2114
30863.0,0.0452,0.0276,1.0111,3.8452,-4.3335,-2.6855
30873.0,0.0416,0.0306,1.0122,3.9062,-4.0894,-1.2817
30882.0,0.0469,0.0281,1.0114,4.0894,-4.2114,0.0
30892.0,0.0286,0.0155,1.0121,4.1504,-4.1504,1.5869
30902.0,0.0388,0.001,1.0114,3.9673,-4.1504,2.8076
30912.0,0.0286,-0.0034,1.0127,3.9062,-3.9062,2.9907
30921.0,0.0312,-0.0057,1.0127,3.9673,-4.0283,3.3569
30931.0,0.0426,-0.0082,1.0115,4.0283,-4.0894,3.479
30941.0,0.0369,-0.01,1.011,4.0894,-3.9673,2.8687
30951.0,0.0474,-0.01,1.0133,4.1504,-4.0283,1.6479
30960.0,0.0544,-0.002,1.0105,4.0894,-4.0894,0.5493
30970.0,0.0403,0.0017,1.0146,3.9062,-4.1504,-0.5493
30979.0,0.0533,0.0159,1.0106,3.9062,-4.2725,-0.9766
30989.0,0.0336,-0.0001,1.0117,3.8452,-4.2114,-0.9766
30999.0,0.0636,0.0223,1.0109,4.0283,-4.2114,-1.6479
31009.0,0.0295,0.0027,1.0101,3.8452,-4.2114,-2.3804
31019.0,0.0206,-0.0006,1.0094,3.9062,-4.2114,-2.6855
31028.0,0.04,-0.0066,1.0101,4.1504,-4.2725,-2.0752
31038.0,0.0283,-0.0153,1.0095,3.9062,-4.2114,-2.8687
31048.0,0.0328,-0.0096,1.011,3.9062,-4.0894,-3.6011
31057.0,0.0288,-0.012,1.0106,3.9673,-4.0894,-3.9062
31067.0,0.0377,-0.0085,1.011,4.0283,-4.1504,-3.7231
31077.0,0.0348,-0.0022,1.0121,4.1504,-4.2725,-3.7231
31087.0,0.0403,0.0031,1.0131,4.0894,-4.3945,-3.9062
31096.0,0.0437,0.0088,1.012,4.1504,-4.3945,-3.8452
31106.0,0.0383,0.0128,1.0109,4.0894,-4.3335,-3.9673
31116.0,0.028,0.0101,1.0109,4.0894,-4.3335,-3.3569
31125.0,0.0088,0.0011,1.0143,4.0283,-4.2725,-2.5024
31135.0,0.02,0.0188,1.0103,4.0894,-4.2114,-1.0376
31145.0,0.0339,0.0095,1.0105,4.0894,-4.2114,0.7324
31154.0,0.0334,0.0038,1.0132,3.9062,-4.0894,0.6714
31164.0,0.0389,0.0017,1.0114,3.9673,-4.0894,-0.061
31174.0,0.0297,-0.0094,1.0111,4.1504,-4.0894,-1.4038
31184.0,0.0343,0.0062,1.01,4.0894,-4.0283,-1.8921
31194.0,0.0416,0.009,1.0098,4.2725,-3.9673,-1.9531
31203.0,0.0363,0.0077,1.0118,4.1504,-3.8452,-3.1128
31213.0,0.0229,0.0024,1.0104,4.1504,-3.8452,-4.0894
31223.0,0.0247,0.0055,1.0096,4.1504,-3.7842,-5.0659
31232.0,0.0358,0.0042,1.0094,4.2114,-3.8452,-4.5776
31242.0,0.0312,-0.0029,1.0105,4.0283,-3.7842,-4.3945
31252.0,0.0426,0.0032,1.0114,4.0283,-3.7842,-5.188
31261.0,0.0199,-0.0023,1.0123,4.0283,-3.9062,-5.3711
31271.0,0.0258,0.0002,1.0122,4.1504,-4.0283,-4.8828
31281.0,0.0151,0.0052,1.0125,4.1504,-4.0894,-3.54
31291.0,-0.0005,0.0021,1.0118,4.0894,-4.0283,-1.709
31300.0,0.0179,0.0076,1.0106,4.1504,-3.9673,0.4272
31310.0,0.0264,-0.0081,1.0139,4.3945,-3.9062,1.709
31320.0,0.0214,-0.0078,1.0112,4.2114,-3.9062,1.2207
31329.0,0.0221,0.0002,1.0122,4.2114,-3.8452,0.4883
31339.0,0.0341,0.0052,1.0115,4.1504,-3.9062,0.061
31349.0,0.0366,0.0023,1.0131,3.9673,-3.8452,-1.0986
31359.0,0.045,0.0143,1.0117,4.0283,-3.9062,-2.5024
31368.0,0.0269,0.0033,1.0106,3.9062,-3.8452,-3.9062
31378.0,0.0295,0.0168,1.0116,3.9673,-4.0283,-4.2725
31388.0,0.0342,0.0132,1.0085,4.2114,-4.2725,-3.2349
31397.0,0.0281,0.0171,1.0125,4.2114,-4.0894,-3.418
31407.0,0.0188,0.0081,1.0109,4.0894,-3.9673,-2.8687
31417.0,0.0067,-0.0127,1.0094,4.1504,-4.0283,-1.9531
